# time totalContactTime
2107.5000 4572.4000
2108.6000 4578.0000
2109.7000 4581.0000
2110.8000 4582.8000
2111.9000 4583.9000
2113.0000 4585.0000
2114.1000 4586.2000
2115.2000 4589.0000
2116.3000 4592.3000
2117.4000 4596.5000
2118.5000 4602.6000
2119.6000 4605.3000
2120.7000 4607.9000
2121.8000 4611.7000
2122.9000 4614.1000
2124.0000 4616.3000
2125.1000 4617.6000
2126.2000 4618.7000
2127.3000 4619.8000
2128.4000 4621.9000
2129.5000 4623.3000
2130.6000 4625.2000
2131.7000 4626.4000
2132.8000 4627.5000
2133.9000 4629.0000
2135.0000 4631.3000
2136.1000 4633.5000
2137.2000 4635.7000
2138.3000 4637.6000
2139.4000 4640.1000
2140.5000 4643.4000
2141.6000 4646.9000
2142.7000 4650.3000
2143.8000 4654.7000
2144.9000 4659.1000
2146.0000 4663.0000
2147.1000 4667.1000
2148.2000 4670.2000
2149.3000 4672.3000
2150.4000 4674.5000
2151.5000 4677.1000
2152.6000 4681.0000
2153.7000 4684.2000
2154.8000 4685.4000
2155.9000 4685.8000
2158.1000 4686.7000
2159.2000 4688.1000
2160.3000 4690.5000
2161.4000 4693.7000
2162.5000 4695.9000
2163.6000 4698.1000
2164.7000 4699.1000
2165.8000 4699.5000
2166.9000 4701.0000
2168.0000 4703.4000
2169.1000 4707.3000
2170.2000 4711.7000
2171.3000 4715.1000
2172.4000 4717.8000
2173.5000 4721.0000
2174.6000 4726.6000
2175.7000 4733.3000
2176.8000 4741.5000
2177.9000 4749.6000
2179.0000 4756.8000
2180.1000 4763.2000
2181.2000 4768.5000
2182.3000 4774.3000
2183.4000 4779.3000
2184.5000 4783.5000
2185.6000 4785.7000
2186.7000 4787.5000
2187.8000 4790.7000
2188.9000 4794.0000
2190.0000 4797.6000
2191.1000 4801.3000
2192.2000 4805.5000
2193.3000 4811.1000
2194.4000 4818.2000
2195.5000 4825.3000
2196.6000 4832.1000
2197.7000 4838.6000
2198.8000 4844.5000
2199.9000 4851.8000
2201.0000 4857.3000
2202.1000 4863.1000
2203.2000 4868.3000
2204.3000 4873.5000
2205.4000 4876.2000
2206.5000 4880.0000
2207.6000 4884.4000
2208.7000 4888.7000
2209.8000 4892.1000
2210.9000 4894.3000
2212.0000 4897.6000
2213.1000 4901.6000
2214.2000 4905.6000
2215.3000 4912.2000
2216.4000 4919.1000
2217.5000 4926.2000
2218.6000 4931.7000
2219.7000 4936.8000
2220.8000 4940.4000
2221.9000 4943.7000
2223.0000 4948.0000
2224.1000 4954.1000
2225.2000 4961.8000
2226.3000 4968.7000
2227.4000 4975.7000
2228.5000 4983.8000
2229.6000 4991.5000
2230.7000 4999.2000
2231.8000 5005.1000
2232.9000 5011.9000
2234.0000 5019.8000
2235.1000 5027.3000
2236.2000 5034.4000
2237.3000 5039.2000
2238.4000 5043.9000
2239.5000 5051.0000
2240.6000 5060.9000
2241.7000 5072.1000
2242.8000 5081.4000
2243.9000 5088.3000
2245.0000 5093.5000
2246.1000 5098.0000
2247.2000 5103.4000
2248.3000 5109.4000
2249.4000 5114.9000
2250.5000 5120.1000
2251.6000 5125.3000
2252.7000 5130.4000
2253.8000 5136.6000
2254.9000 5142.2000
2256.0000 5149.7000
2257.1000 5155.1000
2258.2000 5159.7000
2259.3000 5164.2000
2260.4000 5168.1000
2261.5000 5173.4000
2262.6000 5178.4000
2263.7000 5183.4000
2264.8000 5187.8000
2265.9000 5191.1000
2267.0000 5194.9000
2268.1000 5199.3000
2269.2000 5204.7000
2270.3000 5210.1000
2271.4000 5214.5000
2272.5000 5220.5000
2273.6000 5227.8000
2274.7000 5234.4000
2275.8000 5239.8000
2276.9000 5243.8000
2278.0000 5248.2000
2279.1000 5252.9000
2280.2000 5257.4000
2281.3000 5261.5000
2282.4000 5265.9000
2283.5000 5270.5000
2284.6000 5276.5000
2285.7000 5284.1000
2286.8000 5291.5000
2287.9000 5296.1000
2289.0000 5300.6000
2290.1000 5306.1000
2291.2000 5312.0000
2292.3000 5319.5000
2293.4000 5328.4000
2294.5000 5336.7000
2295.6000 5344.1000
2296.7000 5349.7000
2297.8000 5355.2000
2298.9000 5360.0000
2300.0000 5364.9000
2301.1000 5369.0000
2302.2000 5373.4000
2303.3000 5377.2000
2304.4000 5381.0000
2305.5000 5386.0000
2306.6000 5391.4000
2307.7000 5396.9000
2308.8000 5400.6000
2309.9000 5403.5000
2311.0000 5405.7000
2312.1000 5407.9000
2313.2000 5410.9000
